nodeName	altName	nodeAttr[nodesPresent, ]
POC1B-GALNT4///GALNT4	POC1B-GALNT4///GALNT4	blue
UBXN11	UBXN11	blue
KCNMB1	KCNMB1	blue
GON7	GON7	blue
TBC1D30	TBC1D30	blue
ALMS1	ALMS1	blue
MROH9	MROH9	blue
FBXO36	FBXO36	blue
CCP110	CCP110	blue
HDAC7	HDAC7	blue
IK	IK	blue
ZNF273	ZNF273	blue
EFHC2	EFHC2	blue
MUC16	MUC16	blue
GAS8	GAS8	blue
DENND5A	DENND5A	blue
PLEKHF2	PLEKHF2	blue
WRB	WRB	blue
TMEM254	TMEM254	blue
KIAA1841	KIAA1841	blue
CCDC173	CCDC173	blue
CYP2F1	CYP2F1	blue
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	blue
GLB1L2	GLB1L2	blue
CCDC93	CCDC93	blue
ASB14///LOC105377102	ASB14///LOC105377102	blue
EFCAB6	EFCAB6	blue
ALDH3B1	ALDH3B1	blue
PPP1R14C	PPP1R14C	blue
SMG5	SMG5	blue
TEKT2	TEKT2	blue
C9orf116	C9orf116	blue
MPRIP	MPRIP	blue
CCDC114	CCDC114	blue
CERK	CERK	blue
PCSK6	PCSK6	blue
UNC13D	UNC13D	blue
FAM160B2	FAM160B2	blue
LRRC34	LRRC34	blue
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	blue
KLF5	KLF5	blue
TMEM92	TMEM92	blue
GLB1L	GLB1L	blue
DPY19L2	DPY19L2	blue
DPY19L2P2	DPY19L2P2	blue
RPGRIP1L	RPGRIP1L	blue
SLC9A1	SLC9A1	blue
REEP1	REEP1	blue
CRISPLD1	CRISPLD1	blue
SMIM19	SMIM19	blue
OR7E37P///OR7E35P///MGC72080///DAPL1///OR7E47P///OR7E12P///OR7E14P	OR7E37P///OR7E35P///MGC72080///DAPL1///OR7E47P///OR7E12P///OR7E14P	blue
NIT2	NIT2	blue
RBCK1	RBCK1	blue
TRAF3IP1	TRAF3IP1	blue
MSI2	MSI2	blue
LSMEM1	LSMEM1	blue
FAM27B///FAM27C	FAM27B///FAM27C	blue
